,gene,importance
2301,Cenpk,0.0010073832318589692
944,Arhgap45,0.0010070803766570927
2552,Cldn10,0.0010070506320000103
530,Ahr,0.0010062144717134566
4963,Gbp8,0.0010056937974898806
3443,Disc1,0.0010055176429984256
3636,Dpy19l3,0.0010054320138595271
3795,Edil3,0.0010048163476309641
5405,Gstt1,0.0010047412523391832
3642,Dpysl3,0.0010046417919231177
2247,Cdkn1b,0.0010044453754081933
2376,Cfap54,0.0010042460223199609
5606,Hemk1,0.0010039721885589435
4469,Fat1,0.0010037613441512075
5137,Gnb1l,0.0010035169691949338
941,Arhgap40,0.0010033640762560259
357,Adam23,0.0010033090970572936
963,Arhgef26,0.0010030981872087862
2507,Cib2,0.0010030198123435797
4657,Fkbp7,0.0010028996825466522
1818,Card6,0.00100114730874224
508,Ago4,0.0010004790076048886
1214,Atp6v0a4,0.0009996771958659793
4600,Fgf14,0.0009995878806322999
650,Alpk1,0.0009994552228174752
4232,F8,0.0009982594740038705
239,Acacb,0.0009980750637132816
2576,Clec4a2,0.0009979443476522674
2649,Cnga4,0.0009977308081457205
552,Ak5,0.00099748244843799
956,Arhgef15,0.000996936278692205
1293,B3gnt2,0.0009969190170994269
271,Ackr3,0.000996789719328816
5068,Gjb6,0.000996509901323679
3402,Dhrs3,0.000995977577800698
2125,Cd53,0.0009958923349026698
594,Alcam,0.0009958222194016329
158,Abca1,0.0009950054851567123
4665,Fli1,0.0009947332677136334
4805,Ftx,0.0009945253680927755
3997,Emx1,0.0009938196776299753
3600,Dok1,0.0009937665522122764
2510,Cideb,0.000992907163711935
932,Arhgap29,0.0009926978439339358
2070,Ccp110,0.0009922943147664572
1947,Ccdc17,0.0009919141042193129
1407,Bbx,0.0009918616810911237
5039,Ghr,0.0009905036154095063
1685,CT030190.1,0.0009900795607296845
3456,Dleu7,0.0009899362203107435
3700,Dusp15,0.0009898679924579465
5316,Grb10,0.0009898319968662758
2353,Cers2,0.0009895321270312978
4230,F3,0.0009890401421619017
1932,Ccdc148,0.0009890101806827173
596,Aldh18a1,0.0009888713243996717
3400,Dhrs13,0.0009884814147249669
795,Aoc2,0.000988181445145913
5314,Grap,0.0009880709738875999
1614,Btbd17,0.0009879387897818196
4506,Fbxl8,0.0009878794532127574
4668,Flna,0.0009877292063295191
3238,Dcbld2,0.0009855950008900456
4599,Fgf13,0.000985279974727831
5210,Gpc1,0.000984998992401116
5243,Gpr150,0.0009843163638033818
39,AC129328.1,0.0009840337769312832
3394,Dhdh,0.0009838887681513754
93,AI429214,0.000983380115021945
2433,Chgb,0.0009833107330944738
1030,Arntl2,0.000982860404590143
3787,Eda2r,0.0009827900099947196
4748,Foxp4,0.0009824364179266954
1176,Atp1a2,0.0009824235099478926
1061,As3mt,0.0009819161528373081
3384,Dgkh,0.0009811988163053258
4156,Etfbkmt,0.000980776357599443
4553,Fcgr3,0.0009805409662895469
4511,Fbxo17,0.000979829778534154
3746,Dzip1,0.0009797789221216964
4084,Eps8l1,0.0009797640767113959
3093,Cxcl14,0.0009795814686586733
396,Adat3,0.0009792314834096462
5357,Grk5,0.0009792296332540584
477,Aff1,0.0009786184607178132
2049,Ccnd1,0.0009781684895268654
4916,Galnt7,0.0009777503942961026
2891,Cpxm1,0.000977502175849839
4164,Etohd2,0.0009766530005026175
2232,Cdk5r2,0.0009763073764303096
4827,Fxyd2,0.0009762020750615844
1825,Carmil2,0.0009754996395177519
5299,Gpt,0.0009750544476082837
474,Afap1l1,0.0009743293783268036
2053,Ccne1,0.0009741847366616129
213,Abhd3,0.0009740393215428791
521,Agtrap,0.0009734685531244006
496,Agbl5,0.0009734521336038728
5003,Gemin4,0.0009731396457411537
2261,Cdr2l,0.0009728633813931987
120,AU021092,0.0009726397130695105
2269,Cdyl2,0.0009723709910516742
174,Abcb4,0.0009714238806069726
4387,Fam241a,0.0009702378817513448
1909,Ccdc114,0.0009701949302663149
1760,Camk2g,0.0009701846586098754
3004,Cst6,0.0009700879717823032
1654,C1qtnf6,0.0009699041566082634
1395,Bbc3,0.0009695826333837118
495,Agbl4,0.0009692800782347935
2432,Chga,0.0009692539132442632
4198,Exoc6,0.000968683923118761
950,Arhgdig,0.0009680422061368309
3820,Efcab12,0.000967395074553777
3090,Cxadr,0.0009670145255554678
1907,Ccdc112,0.0009669781727943078
2691,Cntn2,0.0009660072601665239
2974,Csf1r,0.0009658363961525308
2484,Chst1,0.0009658189565364224
4645,Fjx1,0.0009650906449219384
392,Adarb1,0.0009649978951291525
3689,Dubr,0.0009646672057279045
4245,Fads2,0.000964072452298721
3217,Dbp,0.0009640014473547688
4683,Flywch2,0.0009639610051181696
4289,Fam135b,0.0009629801100498429
4329,Fam181b,0.0009621995523440223
4567,Fcrls,0.0009621538966361699
3865,Ehd2,0.0009615787632818424
5127,Gna15,0.0009603582267084802
2202,Cdh5,0.0009602874971779806
160,Abca17,0.0009599151806778024
4091,Erap1,0.0009598257030408004
3144,Cyp4f15,0.0009597448770672653
1409,Bcam,0.0009595852716186498
5249,Gpr158,0.0009595349460221668
220,Abi3,0.0009594840878265085
5219,Gper1,0.0009592304333185119
4606,Fgf22,0.0009586917342599685
4008,Eng,0.0009577461811290924
1996,Ccdc74a,0.0009569534815695566
854,Apoa2,0.0009566910848601824
2633,Cmss1,0.0009565173384151401
3651,Drc1,0.0009557572503574495
3189,Dagla,0.0009554959055274195
1817,Card19,0.0009550390731057528
78,AC164314.2,0.0009550208349400751
1092,Asic2,0.0009540025793450152
166,Abca7,0.0009539430814405538
2767,Colec12,0.0009534991297943614
4867,Gabra2,0.0009532527943488554
5108,Glrx,0.0009527957530575136
1709,Cacna2d1,0.0009525599151716103
5216,Gpd1,0.0009524581293943496
2897,Cracr2b,0.000952363505394237
998,Arl4d,0.0009522519994575392
562,Akap13,0.000951974922212076
2298,Cenph,0.0009511644714126868
2188,Cdh10,0.0009509848854759782
417,Adgra2,0.0009500031443542766
5207,Gpatch8,0.000949572399889761
4152,Etaa1os,0.0009492717224528811
4451,Fank1,0.000948134374046608
546,Ajap1,0.0009477773588981567
3458,Dlg2,0.0009476451582719077
3682,Dtwd2,0.00094763132076698
3597,Dock8,0.0009469413683295637
1177,Atp1a3,0.0009468644650037269
129,AW112010,0.0009459547872744999
1703,Cacna1e,0.0009459194889826696
402,Adcy2,0.0009451789092358272
3602,Dok3,0.0009448692829152593
4505,Fbxl7,0.0009448604678940225
437,Adhfe1,0.0009440379380151284
879,Aqp11,0.0009424758495361841
4846,Fzd9,0.0009422092400564125
1145,Atg4a,0.0009418784689850509
1902,Ccdc102a,0.0009416798960027866
3946,Elmo1,0.000941083525353725
2545,Clcn2,0.000941045265930276
1824,Carmil1,0.0009402259578028787
2110,Cd302,0.0009401831227712207
3807,Eef1akmt4,0.0009398322651950875
5372,Grtp1,0.0009397543052374292
1607,Bst2,0.0009393011047043901
4739,Foxn2,0.0009385895198549366
4417,Fam72a,0.0009385638038199749
1773,Camta2,0.0009384407542755762
2054,Ccne2,0.0009379312364751328
22,AC114585.1,0.0009377013181391707
4617,Fgfr3,0.0009376282774291304
3825,Efcab7,0.0009362622142854869
4901,Galns,0.0009361894833883129
4022,Enpp1,0.000935806818385013
2970,Csdc2,0.0009353197290972125
109,AL589670.1,0.0009351972840805753
1174,Atp13a5,0.0009350788496920524
1692,Cables2,0.0009347245023763473
3071,Cul4b,0.0009344903523197512
4265,Fam111a,0.0009341154664151672
4465,Fastkd1,0.0009340424677346424
3744,Dyx1c1,0.0009333719521611571
1864,Cavin1,0.0009322443003892734
3392,Dhcr7,0.0009322200596290124
5403,Gstp1,0.0009320472700602867
3858,Egr1,0.0009316849707663871
5510,Hacl1,0.0009315096271552507
3680,Dtnbp1,0.0009313551299520119
1289,B3gat1,0.0009312969540719589
1722,Cacng7,0.0009301654360177804
4705,Fndc3b,0.0009299823467239968
4594,Fgd6,0.0009280716007287111
2978,Csgalnact1,0.0009276902002134571
4336,Fam189a1,0.0009272715479920994
1414,Bcar3,0.000927262717867915
4010,Enho,0.0009271244982475106
1095,Asl,0.0009266715501472543
1013,Armc4,0.0009266468458256666
3664,Dscaml1,0.0009264832592005423
4173,Eva1b,0.0009260534814310565
790,Anxa5,0.0009251514632223933
936,Arhgap33,0.000925004922001593
1714,Cacnb2,0.0009246501322838208
1370,Bahcc1,0.0009245411169571058
1179,Atp1b2,0.0009240110074821546
3178,Daam2,0.0009236150333422913
13,AC084822.2,0.0009236044674634545
3047,Ctsc,0.0009222053918916573
4698,Fn3krp,0.0009218225226396495
2466,Chrd,0.0009209741076497584
4507,Fbxo10,0.0009209571631979279
3416,Dhx37,0.0009206623409574375
4047,Epb41l4b,0.0009206018040197366
366,Adamts10,0.0009197626357397659
269,Ackr1,0.0009187882613105008
283,Acot4,0.0009185135676987846
5297,Gpsm2,0.0009178570043624609
2195,Cdh2,0.0009178195062626366
4646,Fkbp10,0.0009177518166513109
319,Actn1,0.0009171740336656099
4869,Gabra4,0.000916878626240499
415,Adgb,0.0009163733617324409
2977,Csf3r,0.0009159194859807745
5288,Gprasp2,0.0009156630166046164
3531,Dnajb3,0.0009152993703075479
1329,BC025920,0.0009151863118788667
247,Acads,0.0009150894048068744
3987,Eml1,0.0009149218964723774
5278,Gpr62,0.0009146180988940473
1953,Ccdc178,0.0009144525623757197
4768,Frmd4a,0.0009133201842160464
2268,Cdyl,0.0009133177448544978
4826,Fxyd1,0.0009132658204926382
4083,Eps8,0.0009132171162761196
791,Anxa6,0.0009124926862309033
1507,Blm,0.0009123793978311698
3406,Dhtkd1,0.0009122437886618071
2189,Cdh11,0.0009116805698467557
2967,Cryzl2,0.0009114775224928789
1076,Asb5,0.0009112081225413462
3214,Dbndd1,0.0009111469443904676
1660,C2,0.000910820258387962
4172,Eva1a,0.0009106525791749691
3221,Dbx2,0.0009093113829241787
1168,Atp11c,0.0009091455428783964
3749,E2f1,0.0009091235477861561
206,Abhd15,0.0009090175153043986
5476,H2-DMa,0.000909002068220135
1699,Cacna1a,0.0009087278317539795
889,Arap3,0.0009083272816093832
4427,Fam84a,0.0009077663777187308
383,Adamtsl1,0.000906242002923481
1677,C8g,0.0009054256580847313
3867,Ehd4,0.0009053864171509945
5301,Gpx1,0.0009051448841902824
168,Abca8b,0.0009049541318523655
1519,Bmf,0.0009048072977466172
761,Ankrd9,0.0009044606319096287
3989,Eml3,0.0009043157817311802
2257,Cdon,0.0009037726657619541
3991,Eml5,0.0009034031007390753
4816,Fut10,0.0009025094385006108
1788,Capn5,0.0009025037623426058
2219,Cdk14,0.000902211411248935
1496,Bin1,0.0009021400770505755
164,Abca5,0.000901263118814864
2302,Cenpl,0.0009005324755389975
960,Arhgef19,0.0009002335561940063
1988,Ccdc62,0.0008999830661287898
678,Amot,0.0008999249470186154
1497,Bin2,0.0008998086307734459
3339,Degs2,0.0008997654076035608
3208,Dazl,0.0008992321972103183
2012,Ccdc88c,0.0008989730359868378
982,Arid5a,0.0008987643148847583
2583,Clic4,0.000898600930871607
5264,Gpr22,0.0008977747097291698
4868,Gabra3,0.0008975901159823495
1954,Ccdc18,0.0008972397982057465
4562,Fcnaos,0.0008969431684539963
7,AA986860,0.0008963273432754024
3782,Ecscr,0.000895917297496415
4604,Fgf2,0.0008952150509928717
4831,Fxyd7,0.000895204220925573
4799,Fth1,0.0008950123251917602
1715,Cacnb3,0.0008942512710327704
3945,Ell2,0.0008940941110351682
2946,Crtap,0.0008940918084561913
3837,Efna2,0.0008939178715605983
504,Agmo,0.0008932616293114934
2404,Chaf1a,0.000892933282655182
2791,Coprs,0.0008928337741410114
3994,Emp2,0.0008924185843451923
5182,Gon7,0.0008921939348839121
3437,Diras1,0.0008918379315908302
3350,Dennd4c,0.0008918104512996158
4261,Fam107b,0.0008916213335630697
1276,Axin2,0.000890561591437571
4004,Endod1,0.0008899103035420029
3598,Dock9,0.0008890344616358036
4175,Evc,0.0008887255020773195
47,AC139580.1,0.0008884706481162121
277,Acot1,0.0008882606147693694
699,Ang,0.0008882308678781521
1432,Bcl2,0.0008879913307407544
1871,Cbfb,0.0008871054013554172
3370,Dffa,0.0008865084004307036
4225,F11r,0.0008862369246447735
4388,Fam241b,0.0008861822458075472
2322,Cep162,0.000885892929478949
4921,Gamt,0.0008853528243579431
2056,Ccng1,0.0008852110976531194
2151,Cdc14b,0.0008846600325655929
3463,Dlgap2,0.0008845813652046902
298,Acsbg1,0.0008845206111513894
3438,Diras2,0.0008832720558024719
3257,Dctd,0.0008814790982527205
473,Afap1,0.0008808251947536631
1475,Bex4,0.0008807466284385224
3427,Diaph3,0.0008803926478280096
5480,H2-K1,0.0008803495481087835
1005,Arl6ip5,0.0008801888028341421
5143,Gng10,0.0008800189607839003
2878,Cpq,0.0008797220277736281
2320,Cep135,0.0008782240222929248
788,Anxa3,0.0008781932501064589
2256,Cdo1,0.0008776058083491941
5315,Grasp,0.0008775599874337986
2311,Cenpv,0.0008775141919004749
2317,Cep126,0.0008771827742138487
4967,Gca,0.000877103982337679
1331,BC028528,0.0008765824531223501
4785,Fryl,0.0008762042834869188
4676,Flt1,0.0008756726497609273
2928,Crip2,0.0008751368282572088
1801,Car10,0.0008749188638693788
2548,Clcn5,0.000874447321825895
5515,Haghl,0.0008742548332401285
1120,Atad3aos,0.0008739760255772101
1587,Brinp2,0.0008736319709457764
2093,Cd164,0.0008735033973294469
3226,Dcaf12l1,0.0008734973443755239
618,Aldoc,0.0008728683041908276
5153,Gngt2,0.0008726929185870771
2263,Cds1,0.000872629190517795
4730,Foxf2,0.0008722823455422333
2980,Csk,0.0008720759547170227
1410,Bcan,0.0008718656985334265
3028,Ctla2a,0.0008714766553053829
979,Arid3b,0.0008710696871485437
1436,Bcl2l11,0.000870769065312287
4379,Fam227a,0.0008700375281580806
869,Apool,0.0008697042592236694
5111,Glrx5,0.0008695529670795489
1487,Bhlhe41,0.0008695168938002549
3941,Elk1,0.0008693334242730332
5475,H2-D1,0.0008691116497643613
4159,Ethe1,0.0008675984682438127
3687,Dtx4,0.0008674001686860966
2020,Ccdc94,0.00086600002386666
12,AC078895.1,0.0008656566995069987
4278,Fam124a,0.0008655018148914533
1333,BC030343,0.0008651817856534401
2983,Csmd2,0.0008651020976922375
2442,Chl1,0.0008646958130789057
424,Adgre5,0.0008643591404946273
1759,Camk2d,0.0008635838784116952
3121,Cyld,0.0008634636711229835
4165,Ets1,0.0008634209631766453
5490,H2-T22,0.000863074030689385
2914,Crebl2,0.0008629582149676093
3389,Dglucy,0.0008627398424677179
681,Ampd2,0.0008624798051260592
4563,Fcor,0.0008623421134430802
3002,Csrp2,0.0008614364446897642
4298,Fam155a,0.0008610129428609028
1642,C1qa,0.000860892701354929
962,Arhgef25,0.0008607826186213588
2172,Cdc42ep4,0.0008590640392730305
5029,Ggnbp1,0.0008586531076777397
3617,Dph1,0.0008584624755587204
3564,Dnase1l1,0.000858336519391822
172,Abcb1a,0.0008583083499090834
4059,Epha6,0.0008580240876190248
3112,Cyba,0.000857243733557084
2530,Cklf,0.0008555216882553841
5124,Gna12,0.0008554620028225909
5175,Golim4,0.0008552776116330524
762,Anks1,0.000855238178555168
94,AI464131,0.0008546900109972112
3468,Dlk2,0.000854162516375053
4765,Frg2f1,0.0008533501664350245
5234,Gpr12,0.000853255243884324
4718,Fos,0.0008527693464845936
3606,Dok7,0.0008518251186551172
2171,Cdc42ep3,0.0008517415350403658
4972,Gcfc2,0.0008514857462057351
5534,Haus8,0.0008507322421963884
5469,Gzmm,0.0008499677915008078
3092,Cxcl12,0.0008499510543632016
5426,Gtf2ird1,0.0008495992476007213
4455,Far2,0.0008493591583893757
3323,Ddx58,0.0008483497002549126
5329,Gria1,0.000848341245010342
1925,Ccdc136,0.0008479544772509214
2391,Cflar,0.0008474586015900331
4520,Fbxo30,0.0008468068209499305
2590,Clip4,0.0008467590758857318
4119,Erich3,0.0008466220879477409
4821,Fut9,0.0008459382066092693
4217,Extl3,0.000844880445743614
3735,Dynlt1a,0.0008443350202373085
3147,Cyp4x1,0.0008436934376225314
3492,Dmrtc1a,0.0008436746850653757
2060,Ccnj,0.0008429299299649732
71,AC161199.1,0.0008426828610692502
4856,Gab2,0.0008424771990445367
3426,Diaph2,0.0008422577950697974
4264,Fam110b,0.0008420680122229341
1523,Bmp2k,0.0008415391374275514
2636,Cmtm5,0.0008412902705234932
4582,Fermt3,0.0008411316756057852
3577,Dnmt1,0.000841045556060232
2818,Coro2a,0.0008407659548468452
535,Aif1,0.0008407353160247506
1827,Carnmt1,0.0008407078705192487
4213,Ext1,0.0008399885789931475
1681,CT010583.1,0.0008399317906428442
2486,Chst11,0.0008398894185201507
2347,Cep97,0.0008393687276434869
836,Apbb2,0.0008387478364132253
1944,Ccdc163,0.0008374508857661753
4409,Fam57b,0.0008372070382550676
3413,Dhx34,0.0008370603674582385
2262,Cdrt4,0.0008370459134010527
1021,Armcx3,0.0008367804885910797
1691,Cables1,0.0008367458513409121
4223,Ezh2,0.0008367274223429464
2284,Celf4,0.0008365832425206261
1873,Cblb,0.0008363011985570337
1047,Arrdc4,0.0008361770338763268
1987,Ccdc61,0.0008356556558451132
5333,Grid1,0.0008353969219036832
151,Aarsd1,0.0008345395073078216
1327,BC024063,0.0008338690328121629
3860,Egr3,0.0008338450767551197
3453,Dlc1,0.0008329529809719626
1997,Ccdc77,0.0008321092053217966
4513,Fbxo2,0.0008317275362870765
1718,Cacng3,0.0008315116610829573
4605,Fgf20,0.0008313615578381695
3054,Ctss,0.0008313377493026782
4044,Epb41l3,0.0008312826670943611
1164,Atp10a,0.0008312646169477712
5590,Hebp1,0.0008312322764621706
5289,Gprc5b,0.0008305767686171654
3823,Efcab5,0.000830081450423974
1362,Bach2,0.0008299797875349524
1185,Atp2b1,0.0008296532545529101
1243,Atr,0.0008295881752802378
765,Anks6,0.0008295233059734111
770,Ano10,0.0008288924543247449
372,Adamts17,0.0008286262798887847
831,Apba1,0.0008285256305418162
53,AC152827.1,0.0008280313774959794
3571,Dnlz,0.0008263007448726281
3030,Ctla4,0.0008257052614087615
4338,Fam189b,0.0008252920535835095
427,Adgrg1,0.0008252084565013992
1716,Cacnb4,0.0008251461441329793
2643,Cnbd2,0.0008251301298974375
4406,Fam53b,0.000824816904877829
1845,Casp7,0.0008238822603707886
658,Alyref,0.0008238410104215428
5532,Haus6,0.0008231411133540244
997,Arl4c,0.0008228350553997275
461,Adrb1,0.0008227856480286476
3608,Dolpp1,0.0008217221499404763
935,Arhgap32,0.0008216387509063696
1200,Atp5g2,0.0008213637214423467
4770,Frmd5,0.0008210662655499209
1884,Cbs,0.0008207360845990183
29,AC122413.1,0.0008202045410985141
4740,Foxn3,0.0008198605341785229
666,Amer1,0.0008194060774985169
1235,Atp8b2,0.0008194046545275399
663,Amd2,0.0008192918557449554
602,Aldh1l1,0.0008188355031484849
3643,Dpysl4,0.00081763367311343
5511,Hadh,0.0008171072129346012
5502,H6pd,0.0008170040679172945
3075,Cuta,0.0008169992118933549
3593,Dock4,0.0008167309962212656
1653,C1qtnf4,0.0008165222552769306
5113,Gls2,0.0008162919062741729
1640,C1galt1,0.0008160223183483696
4627,Fhl2,0.0008157215024259179
840,Apeh,0.0008156842043329437
647,Alox5ap,0.0008153110153695005
888,Arap2,0.0008150489307189691
3168,D1Ertd622e,0.0008149610116898035
4034,Entpd7,0.0008145961689430184
2356,Cers6,0.0008144436500822988
749,Ankrd44,0.0008137395163284031
3502,Dnaaf5,0.0008135219905257617
1885,Cbwd1,0.0008134874657334232
2534,Cks1b,0.0008132654805377723
2392,Cfp,0.0008127228959799818
2027,Cckbr,0.0008123614348039593
2224,Cdk19,0.0008123376871845976
1059,Arxes1,0.0008122523375242775
3181,Dab2ip,0.0008118999536477474
488,Aga,0.00081157048303046
5355,Grk3,0.0008110444491972372
242,Acad12,0.0008107286247289033
3988,Eml2,0.0008104702198623471
1292,B3glct,0.0008101586704507184
3713,Dusp6,0.000809548990724244
4760,Frat2,0.0008093960288788589
2527,Ckap4,0.0008092152611273883
5356,Grk4,0.0008092118614700227
3287,Ddr1,0.0008091304767398826
4382,Fam228b,0.0008084664723924464
3864,Ehd1,0.0008084108517187526
2889,Cpt2,0.00080811210610361
3863,Ehbp1l1,0.0008077862054137609
3603,Dok4,0.0008075966586691592
4263,Fam110a,0.0008074401253215058
1754,Camk1,0.0008070656345167095
2003,Ccdc82,0.0008068849741235948
1935,Ccdc151,0.0008059137173590369
4215,Extl1,0.0008055640783820808
1683,CT025619.1,0.0008055347719826144
3395,Dhfr,0.0008050412338040625
3034,Ctnnal1,0.0008046511698687257
745,Ankrd37,0.0008045049237279272
2703,Cntrl,0.0008037127802680658
4166,Ets2,0.0008036942317237054
3952,Elmsan1,0.0008035027009142548
191,Abcd4,0.0008034392451163658
1450,Bclaf3,0.0008031916008415722
5574,Hddc2,0.0008029552088539189
50,AC144408.3,0.0008029482533265242
2327,Cep192,0.0008028331937697153
1029,Arntl,0.0008026865201047872
11,AC061963.1,0.0008025004292309685
1590,Brip1os,0.000802330847231625
4878,Gabrg2,0.000802264495010839
2241,Cdkl1,0.0008021178121543821
4063,Ephb2,0.000802075805038369
734,Ankrd26,0.0008016349285501764
4364,Fam213b,0.0008014281511343187
5594,Hectd2,0.0008010720243794135
3565,Dnase1l2,0.0008001175952286358
3134,Cyp2j6,0.0007999043976076247
5411,Gtdc1,0.0007995346021992745
1430,Bcl11a,0.0007992301949842503
5481,H2-Ke6,0.0007989601006580865
685,Amy1,0.0007989287944941983
1797,Capza1,0.000798583819094941
4145,Esrra,0.0007984591727465558
5246,Gpr155,0.0007984066434151543
814,Ap2s1,0.0007981570964131538
934,Arhgap31,0.0007980779875630173
3391,Dhcr24,0.0007977844867713174
4756,Fpr3,0.0007977327832820005
3367,Det1,0.0007976310192216351
2886,Cpt1a,0.0007965029071623736
3626,Dpp10,0.0007963430466662388
69,AC161165.4,0.0007962476667641297
5172,Golga7,0.0007960957436583646
5436,Gtpbp10,0.0007958723950344863
5084,Glcci1,0.0007957543956681122
4865,Gabpb2,0.0007955077263210117
2909,Creb3l2,0.0007952579783416237
377,Adamts3,0.0007950037538284986
2308,Cenps,0.0007947649719829293
1284,B3galt1,0.0007944266116910175
5309,Gramd1b,0.0007942824822615061
3342,Dennd1b,0.0007942549369060559
230,Abraxas1,0.0007939934159095521
1130,Atf5,0.000793841795223457
4985,Gda,0.000793601686910494
3519,Dnaic1,0.0007933864354104077
342,Acyp2,0.0007930914710990527
5501,H3f3b,0.0007927772078455133
5388,Gss,0.0007927418611471219
