injection_position,path,path_length,strength,start,end
STN,STN→GPi→nst→LHA→PVHd→AHN→VMH→RCH,7,"[0.396131, 0.251412, 0.178488, 0.027721, 0.008547, 0.002264, 0.003216, 0.003338]",STN,RCH
STN,STN→GPi→nst→LHA→PVHd→AHN→VMH→RCH→TU,8,"[0.396131, 0.251412, 0.178488, 0.027721, 0.008547, 0.002264, 0.003216, 0.003338, 0.005926]",STN,TU
STN,STN→SNc→MRN→SAG→PPN→PRNr→TRN→NTB,7,"[0.396131, 0.142955, 0.02603, 0.008785, 0.011787, 0.014434, 0.014183, 0.006129]",STN,NTB
STN,STN→SNc→SNr→MRN→CUN→SLC,5,"[0.396131, 0.142955, 0.244355, 0.02603, 0.005416, 0.005196]",STN,SLC
STN,STN→SNc→SNr→MRN→CUN→SLC→SLD,6,"[0.396131, 0.142955, 0.244355, 0.02603, 0.005416, 0.005196, 0.005349]",STN,SLD
STN,STN→PSTN→int→LHA→SI→GPe→CP→ec→EPd,8,"[0.396131, 0.062327, 0.066157, 0.027721, 0.049365, 0.20477, 0.030904, 0.014775, 0.005781]",STN,EPd
STN,STN→PSTN→int→LHA→SI→GPe→CP→ec→AId6a→AIp6a,9,"[0.396131, 0.062327, 0.066157, 0.027721, 0.049365, 0.20477, 0.030904, 0.014775, 0.011711, 0.005043]",STN,AIp6a
SUB,SUB→alv→fi→SF→fx→TU→PMv,6,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.032403, 0.024819]",SUB,PMv
SUB,SUB→alv→fi→SF→fx→PeF→AHN,6,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105, 0.041986]",SUB,AHN
SUB,SUB→alv→fi→LSr→ACB→SI→OT,6,"[0.295956, 0.12146, 0.073792, 0.0844, 0.057839, 0.013653, 0.007233]",SUB,OT
SUB,SUB→alv→fi→SF→LSr→ACB,5,"[0.295956, 0.12146, 0.073792, 0.131934, 0.0844, 0.057839]",SUB,ACB
SUB,SUB→alv→fi→SF→LSr→ACB→SI,6,"[0.295956, 0.12146, 0.073792, 0.131934, 0.0844, 0.057839, 0.013653]",SUB,SI
SUB,SUB→alv→fi→SF→fx→LHA→LM→MMl→SUM→PMd,9,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.0294, 0.070797, 0.160957, 0.027967, 0.036569]",SUB,PMd
SUB,SUB→alv→fi→SF→fx→LHA→MMl→MMm→MMme,8,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.0294, 0.160957, 0.144121, 0.104765]",SUB,MMme
SUB,SUB→alv→fi→SF→fx→LHA→LM→MMl→SUM,8,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.0294, 0.070797, 0.160957, 0.027967]",SUB,SUM
SUB,SUB→alv→fi→SF→fx→PeF→LHA,6,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105, 0.0294]",SUB,LHA
SUB,SUB→alv→fi→LSr→ACB→AON,5,"[0.295956, 0.12146, 0.073792, 0.0844, 0.057839, 0.010622]",SUB,AON
SUB,SUB→alv→fi→SF→fx→LHA→LM→MMl,7,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.0294, 0.070797, 0.160957]",SUB,MMl
SUB,SUB→alv→fi→SF→fx→LHA→LM→MMl→MMm,8,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.0294, 0.070797, 0.160957, 0.144121]",SUB,MMm
SUB,SUB→alv→fi→SF→fx→LHA→MMl→SUM→PH,8,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.0294, 0.160957, 0.027967, 0.027783]",SUB,PH
SUB,SUB→alv→fi→LSr→MPO→VLPO,5,"[0.295956, 0.12146, 0.073792, 0.0844, 0.015435, 0.014824]",SUB,VLPO
SUB,SUB→alv→fi→SF→fx→LHA→LM→MMl→MMm→MMp,9,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.0294, 0.070797, 0.160957, 0.144121, 0.163976]",SUB,MMp
SUB,SUB→alv→fi→SF→fx→LHA→LM→MMl→pm,8,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.0294, 0.070797, 0.160957, 0.043094]",SUB,pm
SUB,SUB→alv→fi→SF→fx→PeF→LHA→MEA,7,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105, 0.0294, 0.004469]",SUB,MEA
SUB,SUB→alv→fi→SF→fx→PeF→LHA→SO,7,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105, 0.0294, 0.023355]",SUB,SO
SUB,SUB→alv→fi→SF→fx→PeF→LHA→opt,7,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105, 0.0294, 0.003882]",SUB,opt
SUB,SUB→ENTm6→ENTm5→ENTm3→PAR→APr→VISpl5,6,"[0.295956, 0.156191, 0.091241, 0.058405, 0.140627, 0.086723, 0.014022]",SUB,VISpl5
SUB,SUB→POST→fp→cing→RSPv6a→RSPv5,5,"[0.295956, 0.135929, 0.0429, 0.016757, 0.062708, 0.092501]",SUB,RSPv5
SUB,SUB→POST→fp→RSPv6a→RSPv5→RSPv2/3,5,"[0.295956, 0.135929, 0.0429, 0.062708, 0.092501, 0.148749]",SUB,RSPv2/3
SUB,SUB→ENTm6→ENTm5→PAR→PRE→POST→APr→RSPd6a→RSPd5,8,"[0.295956, 0.156191, 0.091241, 0.140627, 0.237601, 0.135929, 0.086723, 0.008596, 0.017739]",SUB,RSPd5
SUB,SUB→POST→fp→RSPv6a→RSPv5→RSPv2/3→RSPv1,6,"[0.295956, 0.135929, 0.0429, 0.062708, 0.092501, 0.148749, 0.060345]",SUB,RSPv1
SUB,SUB→dhc→fp→POST→APr→PAR→VISpl1,6,"[0.295956, 0.048763, 0.0429, 0.135929, 0.086723, 0.140627, 0.016593]",SUB,VISpl1
SUB,SUB→alv→fi→SF→fx→LHA→LM,6,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.0294, 0.070797]",SUB,LM
SUB,SUB→alv→fi→SF→fx→sm→RT→AMv→AV,8,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.033017, 0.040844, 0.122366, 0.167444]",SUB,AV
SUB,SUB→alv→fi→SF→fx→mct→PT→IAD→AMd→AV→AD,10,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.248974, 0.068814, 0.056152, 0.125878, 0.167444, 0.047151]",SUB,AD
SUB,SUB→ENTm6→ENTm5→ENTm3→ENTm2→ENTm1,5,"[0.295956, 0.156191, 0.091241, 0.058405, 0.045727, 0.040826]",SUB,ENTm1
SUB,SUB→alv→fi→SF→fx→sm→PT→IAD→AMd,8,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.033017, 0.068814, 0.056152, 0.125878]",SUB,AMd
SUB,SUB→alv→fi→SF→fx→sm→PT,6,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.033017, 0.068814]",SUB,PT
SUB,SUB→alv→fi→SF→fx→sm→RT→AMv,7,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.033017, 0.040844, 0.122366]",SUB,AMv
SUB,SUB→alv→ec→EPv→BLAp→BMAp→PA,6,"[0.295956, 0.12146, 0.069773, 0.012545, 0.014569, 0.011905, 0.011726]",SUB,PA
SUB,SUB→alv→fi→SF→LSr→LSv,5,"[0.295956, 0.12146, 0.073792, 0.131934, 0.0844, 0.039585]",SUB,LSv
SUB,SUB→alv→fi→SF→fx→RT,5,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.040844]",SUB,RT
SUB,SUB→alv→fi→SF→fx→PeF→AHN→PVHd→PR→SPFm,9,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105, 0.041986, 0.028415, 0.034627, 0.016103]",SUB,SPFm
SUB,SUB→alv→fi→SF→fx→sm→PT→PVT→PRC,8,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.033017, 0.068814, 0.022118, 0.009269]",SUB,PRC
SUB,SUB→alv→dhc→ENTm6→ENTm5→ENTm3→ENTl3,6,"[0.295956, 0.12146, 0.048763, 0.156191, 0.091241, 0.058405, 0.046696]",SUB,ENTl3
SUB,SUB→alv→dhc→ENTm6→ENTl6a→ENTl5→ENTl3→ENTl2,7,"[0.295956, 0.12146, 0.048763, 0.156191, 0.093409, 0.054799, 0.046696, 0.04217]",SUB,ENTl2
SUB,SUB→alv→ec→or→TEa6b→TEa6a→ECT6a,6,"[0.295956, 0.12146, 0.069773, 0.018725, 0.010012, 0.0108, 0.02053]",SUB,ECT6a
SUB,SUB→alv→fi→SF→fx→RE→CM,6,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.067785, 0.020545]",SUB,CM
SUB,SUB→alv→fi→SF→fx→RE,5,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.067785]",SUB,RE
SUB,SUB→alv→fi→SF→fx→RE→RH,6,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.067785, 0.043279]",SUB,RH
SUB,SUB→alv→fi→SF→fx→PeF→TU,6,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105, 0.032403]",SUB,TU
SUB,SUB→alv→fi→SF→fx→PR,5,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.034627]",SUB,PR
SUB,SUB→alv→fi→SF→LSr→TTd,5,"[0.295956, 0.12146, 0.073792, 0.131934, 0.0844, 0.013964]",SUB,TTd
SUB,SUB→alv→fi→SF→fx→PeF,5,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105]",SUB,PeF
SUB,SUB→alv→fi→SF→fx→PVH,5,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.012462]",SUB,PVH
SUB,SUB→alv→fi→SF→fx→sm→PT→PVT,7,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.033017, 0.068814, 0.022118]",SUB,PVT
SUB,SUB→alv→fi→SF→fx→PeF→TU→TMv,7,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105, 0.032403, 0.022766]",SUB,TMv
SUB,SUB→alv→fi→SF→fx→LHA→LM→MMl→MMd,8,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.0294, 0.070797, 0.160957, 0.099165]",SUB,MMd
SUB,SUB→alv→fi→SF→fx→PeF→AHN→PVHd,7,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105, 0.041986, 0.028415]",SUB,PVHd
SUB,SUB→alv→fi→SF→fx→PeF→AHN→DMH,7,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105, 0.041986, 0.016945]",SUB,DMH
SUB,SUB→alv→fi→SF→fx→PeF→AHN→VMH,7,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105, 0.041986, 0.01225]",SUB,VMH
SUB,SUB→alv→fi→SF→fx→sm,5,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.033017]",SUB,sm
SUB,SUB→alv→ec→EPv→BLAp→BMAp→BLAv,6,"[0.295956, 0.12146, 0.069773, 0.012545, 0.014569, 0.011905, 0.005564]",SUB,BLAv
SUB,SUB→alv→ENTl6a→EPv→BLAp→BMAp,5,"[0.295956, 0.12146, 0.093409, 0.012545, 0.014569, 0.011905]",SUB,BMAp
SUB,SUB→alv→ec→ENTl6a→EPv→TR→COApl,6,"[0.295956, 0.12146, 0.069773, 0.093409, 0.012545, 0.015718, 0.005926]",SUB,COApl
SUB,SUB→alv→fp→or→ar→AUDp6b,5,"[0.295956, 0.12146, 0.0429, 0.018725, 0.007483, 0.003328]",SUB,AUDp6b
SUB,SUB→alv→ec→or→ar→AUDp6b→AUDp6a,6,"[0.295956, 0.12146, 0.069773, 0.018725, 0.007483, 0.003328, 0.002273]",SUB,AUDp6a
SUB,SUB→alv→ec→or→VISpor6b→VISpor6a,5,"[0.295956, 0.12146, 0.069773, 0.018725, 0.025524, 0.025381]",SUB,VISpor6a
SUB,SUB→alv→fi→SF→LSr→ACB→aco,6,"[0.295956, 0.12146, 0.073792, 0.131934, 0.0844, 0.057839, 0.000622]",SUB,aco
SUB,SUB→alv→fi→SF→LSr→SH,5,"[0.295956, 0.12146, 0.073792, 0.131934, 0.0844, 0.009511]",SUB,SH
SUB,SUB→alv→fi→SF→LSr→ACB→CP,6,"[0.295956, 0.12146, 0.073792, 0.131934, 0.0844, 0.057839, 0.01425]",SUB,CP
SUB,SUB→alv→fi→LSr→MPO→AVPV,5,"[0.295956, 0.12146, 0.073792, 0.0844, 0.015435, 0.010768]",SUB,AVPV
SUB,SUB→alv→fi→SF→fx→BST→LPO→SI→AAA,8,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.027498, 0.011359, 0.013653, 0.001055]",SUB,AAA
SUB,SUB→alv→fi→SF→fx→PMd→TMd,6,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.036569, 0.005835]",SUB,TMd
SUB,SUB→alv→fi→SF→fx→PeF→AHN→PVHd→RE→Xi,9,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105, 0.041986, 0.028415, 0.067785, 0.041397]",SUB,Xi
SUB,SUB→alv→fi→SF→fx→LHA→LM→MMl→SUM→pm→mtt→VM,11,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.0294, 0.070797, 0.160957, 0.027967, 0.043094, 0.024273, 0.010068]",SUB,VM
SUB,SUB→alv→ec→ECT6b→ECT6a→ECT5,5,"[0.295956, 0.12146, 0.069773, 0.020489, 0.02053, 0.015725]",SUB,ECT5
SUB,SUB→alv→fi→SF→LSr→TTd→DP,6,"[0.295956, 0.12146, 0.073792, 0.131934, 0.0844, 0.013964, 0.014721]",SUB,DP
SUB,SUB→alv→fi→SF→fx→MMl→SUM→pm→mtt,8,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.160957, 0.027967, 0.043094, 0.024273]",SUB,mtt
SUB,SUB→alv→fi→SF→fx→PeF→AHN→RCH→och,8,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105, 0.041986, 0.023304, 0.002789]",SUB,och
SUB,SUB→alv→fi→SF→fx→LHA→PH→mtg,7,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.0294, 0.027783, 0.014805]",SUB,mtg
SUB,SUB→alv→ec→BLAp→BMAp→BMAa,5,"[0.295956, 0.12146, 0.069773, 0.014569, 0.011905, 0.001447]",SUB,BMAa
SUB,SUB→alv→ec→BLAp→BMAp→PAA,5,"[0.295956, 0.12146, 0.069773, 0.014569, 0.011905, 0.000786]",SUB,PAA
SUB,SUB→alv→fi→SF→fx→PeF→AHN→PVHd→PR→RE→SPA,10,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105, 0.041986, 0.028415, 0.034627, 0.067785, 0.014161]",SUB,SPA
SUB,SUB→alv→ec→ENTl6a→EPv→BLAp→BMAp→BMAa→COAa,8,"[0.295956, 0.12146, 0.069773, 0.093409, 0.012545, 0.014569, 0.011905, 0.001447, 0.000386]",SUB,COAa
SUB,SUB→alv→df→SF→fx→MMl→SUM→IPR,7,"[0.295956, 0.12146, 0.02084, 0.131934, 0.229896, 0.160957, 0.027967, 0.000576]",SUB,IPR
SUB,SUB→ProS→alv→fi→SF→fx→MMl→SUM→IPI→IPC,9,"[0.295956, 0.192707, 0.12146, 0.073792, 0.131934, 0.229896, 0.160957, 0.027967, 0.000524, 0.002521]",SUB,IPC
SUB,SUB→alv→fi→SF→fx→LHA→PH→V3,7,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.0294, 0.027783, 0.009237]",SUB,V3
SUB,SUB→alv→fi→SF→fx→BST,5,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.027498]",SUB,BST
SUB,SUB→alv→ec→or→VISpor6b→VISpor6a→TEa6a,6,"[0.295956, 0.12146, 0.069773, 0.018725, 0.025524, 0.025381, 0.0108]",SUB,TEa6a
SUB,SUB→alv→fi→SF→fx→PeF→AHN→RCH,7,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105, 0.041986, 0.023304]",SUB,RCH
SUB,SUB→alv→fi→SF→fx→RT→AMv→AV→LD,8,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.040844, 0.122366, 0.167444, 0.040002]",SUB,LD
SUB,SUB→alv→fi→SF→fx→MMl→SUM→mp,7,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.160957, 0.027967, 0.005119]",SUB,mp
SUB,SUB→alv→fi→SF→fx→PeF→AHN→ASO,7,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105, 0.041986, 0.041245]",SUB,ASO
SUB,SUB→alv→fi→SF→fx→PeF→AHN→RCH→ARH,8,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105, 0.041986, 0.023304, 0.00543]",SUB,ARH
SUB,SUB→alv→fp→or→VISpor6b→VISpor6a→VISpor5,6,"[0.295956, 0.12146, 0.0429, 0.018725, 0.025524, 0.025381, 0.020733]",SUB,VISpor5
SUB,SUB→alv→ec→TEa6b→TEa6a→TEa5,5,"[0.295956, 0.12146, 0.069773, 0.010012, 0.0108, 0.008113]",SUB,TEa5
SUB,SUB→alv→ec→TEa6b→TEa6a→TEa5→TEa4→TEa2/3,7,"[0.295956, 0.12146, 0.069773, 0.010012, 0.0108, 0.008113, 0.004397, 0.00579]",SUB,TEa2/3
SUB,SUB→alv→ec→ENTl6a→EPd→EPv→LA,6,"[0.295956, 0.12146, 0.069773, 0.093409, 0.011548, 0.012545, 0.014414]",SUB,LA
SUB,SUB→alv→ec→ECT6b→ECT6a→ECT5→PERI5,6,"[0.295956, 0.12146, 0.069773, 0.020489, 0.02053, 0.015725, 0.014929]",SUB,PERI5
SUB,SUB→alv→ec→EPv→BLAp→BLAa,5,"[0.295956, 0.12146, 0.069773, 0.012545, 0.014569, 0.015059]",SUB,BLAa
SUB,SUB→alv→fi→SF→LSr→TTd→DP→ILA6a→ILA5,8,"[0.295956, 0.12146, 0.073792, 0.131934, 0.0844, 0.013964, 0.014721, 0.009947, 0.010332]",SUB,ILA5
SUB,SUB→alv→ec→EPd→EPv→BLAp→BMAp→BMAa→stc,8,"[0.295956, 0.12146, 0.069773, 0.011548, 0.012545, 0.014569, 0.011905, 0.001447, 0.00057]",SUB,stc
SUB,SUB→alv→fi→LSr→TTd→DP→ILA6a→ILA5→PL5,8,"[0.295956, 0.12146, 0.073792, 0.0844, 0.013964, 0.014721, 0.009947, 0.010332, 0.00478]",SUB,PL5
SUB,SUB→alv→fi→SF→LSr→TTd→DP→ILA6a→PL6a,8,"[0.295956, 0.12146, 0.073792, 0.131934, 0.0844, 0.013964, 0.014721, 0.009947, 0.004341]",SUB,PL6a
SUB,SUB→alv→fi→SF→LSr→TTd→DP→ILA6a,7,"[0.295956, 0.12146, 0.073792, 0.131934, 0.0844, 0.013964, 0.014721, 0.009947]",SUB,ILA6a
SUB,SUB→alv→fi→LSr→ACB→FS,5,"[0.295956, 0.12146, 0.073792, 0.0844, 0.057839, 0.001815]",SUB,FS
SUB,SUB→alv→fi→SF→fx→sm→PT→MD,7,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.033017, 0.068814, 0.011073]",SUB,MD
SUB,SUB→ENTm6→ENTm5→PAR→PRE→POST→APr→RSPd6a→RSPd5→RSPd2/3,9,"[0.295956, 0.156191, 0.091241, 0.140627, 0.237601, 0.135929, 0.086723, 0.008596, 0.017739, 0.028353]",SUB,RSPd2/3
SUB,SUB→alv→fi→SF→fx→BST→ADP,6,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.027498, 0.009655]",SUB,ADP
SUB,SUB→alv→fi→LSr→MPO→LPO,5,"[0.295956, 0.12146, 0.073792, 0.0844, 0.015435, 0.011359]",SUB,LPO
SUB,SUB→alv→fi→SF→LSr→TTd→DP→ILA6a→ORBm6a→ORBm5→ORBm2/3,10,"[0.295956, 0.12146, 0.073792, 0.131934, 0.0844, 0.013964, 0.014721, 0.009947, 0.001407, 0.007693, 0.005745]",SUB,ORBm2/3
SUB,SUB→alv→fi→LSr→TTd→DP→ILA6a→ORBm6a,7,"[0.295956, 0.12146, 0.073792, 0.0844, 0.013964, 0.014721, 0.009947, 0.001407]",SUB,ORBm6a
SUB,SUB→alv→fi→LSr→TTd→DP→ILA6a→ORBm6a→ORBm5,8,"[0.295956, 0.12146, 0.073792, 0.0844, 0.013964, 0.014721, 0.009947, 0.001407, 0.007693]",SUB,ORBm5
SUB,SUB→alv→fi→LSr→AON→MOB,5,"[0.295956, 0.12146, 0.073792, 0.0844, 0.010622, 0.000459]",SUB,MOB
SUB,SUB→alv→fi→SF→fx→PeF→AHN→RE→SPA→PRC→NPC,10,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105, 0.041986, 0.067785, 0.014161, 0.009269, 0.002296]",SUB,NPC
SUB,SUB→alv→fi→SF→fx→sm→PT→IAD→MD→CL→LP,10,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.033017, 0.068814, 0.056152, 0.011073, 0.010111, 0.007826]",SUB,LP
SUB,SUB→alv→fi→SF→fx→RT→AV→LD→LP→APN,9,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.040844, 0.167444, 0.040002, 0.007826, 0.00196]",SUB,APN
SUB,SUB→ENTm6→ENTm5→ENTm3→PAR→APr→RSPd6a→RSPd5→RSPagl5,8,"[0.295956, 0.156191, 0.091241, 0.058405, 0.140627, 0.086723, 0.008596, 0.017739, 0.00368]",SUB,RSPagl5
SUB,SUB→alv→fi→LSr→SEZ→cing→ILA6b→PL6b,7,"[0.295956, 0.12146, 0.073792, 0.0844, 0.013122, 0.016757, 0.00164, 0.000299]",SUB,PL6b
SUB,SUB→alv→fi→SF→LSr→DP→cing→ILA6b,7,"[0.295956, 0.12146, 0.073792, 0.131934, 0.0844, 0.014721, 0.016757, 0.00164]",SUB,ILA6b
SUB,SUB→alv→fi→LSc→LSr→TTd→AON→EPd→AIv6a→CLA,9,"[0.295956, 0.12146, 0.073792, 0.017228, 0.0844, 0.013964, 0.010622, 0.011548, 0.003601, 0.009357]",SUB,CLA
SUB,SUB→alv→fi→LSc→LSr→TTd→AON→EPd→AIv6a,8,"[0.295956, 0.12146, 0.073792, 0.017228, 0.0844, 0.013964, 0.010622, 0.011548, 0.003601]",SUB,AIv6a
SUB,SUB→alv→fi→SF→LSr→TTd→DP→ILA6a→ORBm6a→ORBm5→ORBm2/3→ORBm1,11,"[0.295956, 0.12146, 0.073792, 0.131934, 0.0844, 0.013964, 0.014721, 0.009947, 0.001407, 0.007693, 0.005745, 0.000177]",SUB,ORBm1
SUB,SUB→alv→fi→LSc→LSr→TTd→AON→AOBgr,7,"[0.295956, 0.12146, 0.073792, 0.017228, 0.0844, 0.013964, 0.010622, 0.000416]",SUB,AOBgr
SUB,SUB→alv→fi→LSc→LSr→TTd→AON→EPd→AIv6a→CLA→AId6a,10,"[0.295956, 0.12146, 0.073792, 0.017228, 0.0844, 0.013964, 0.010622, 0.011548, 0.003601, 0.009357, 0.001204]",SUB,AId6a
SUB,SUB→alv→fi→LSr→TTd→DP→ILA6a→PL6a→PL5→ACAd5,9,"[0.295956, 0.12146, 0.073792, 0.0844, 0.013964, 0.014721, 0.009947, 0.004341, 0.00478, 0.000973]",SUB,ACAd5
SUB,SUB→alv→fi→LSr→TTd→DP→ORBm2/3→ORBvl2/3,7,"[0.295956, 0.12146, 0.073792, 0.0844, 0.013964, 0.014721, 0.005745, 0.007256]",SUB,ORBvl2/3
SUB,SUB→alv→fi→LSr→TTd→DP→ILA6a→ILA5→ACAv5,8,"[0.295956, 0.12146, 0.073792, 0.0844, 0.013964, 0.014721, 0.009947, 0.010332, 0.009148]",SUB,ACAv5
SUB,SUB→alv→ec→ENTl6a→EPv→PIR,5,"[0.295956, 0.12146, 0.069773, 0.093409, 0.012545, 0.001032]",SUB,PIR
SUB,SUB→alv→fi→SF→fx→RE→RH→IAM,7,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.067785, 0.043279, 0.06173]",SUB,IAM
SUB,SUB→alv→fi→SF→fx→RT→AMv→AMd→IAD,8,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.040844, 0.122366, 0.125878, 0.056152]",SUB,IAD
SUB,SUB→alv→df→LSc→SF→fx→sm→RT→AMv→VAL,9,"[0.295956, 0.12146, 0.02084, 0.017228, 0.131934, 0.229896, 0.033017, 0.040844, 0.122366, 0.009032]",SUB,VAL
SUB,SUB→alv→fi→SF→fx→PeF→AHN→RCH→sup,8,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105, 0.041986, 0.023304, 0.005655]",SUB,sup
SUB,SUB→alv→fi→SF→fx→PeF→TU→PMv→LM→SUM→IPDL→IPRL→IPR→IF,13,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105, 0.032403, 0.024819, 0.070797, 0.027967, 0.001758, 0.001634, 0.000576, 0.001235]",SUB,IF
SUB,SUB→alv→fi→LSr→AON→TTv,5,"[0.295956, 0.12146, 0.073792, 0.0844, 0.010622, 0.002112]",SUB,TTv
SUB,SUB→alv→fi→LSr→MPO→VMPO,5,"[0.295956, 0.12146, 0.073792, 0.0844, 0.015435, 0.004598]",SUB,VMPO
SUB,SUB→alv→dhc→ENTm6→ENTm5→ENTl5→ENTl3→ENTl2→VISpor2/3,8,"[0.295956, 0.12146, 0.048763, 0.156191, 0.091241, 0.054799, 0.046696, 0.04217, 0.016209]",SUB,VISpor2/3
SUB,SUB→alv→dhc→ENTm6→ENTm5→ENTm3→ENTm2→ENTm1→ENTl1,8,"[0.295956, 0.12146, 0.048763, 0.156191, 0.091241, 0.058405, 0.045727, 0.040826, 0.028675]",SUB,ENTl1
SUB,SUB→alv→fi→LSr→MPO→AVP,5,"[0.295956, 0.12146, 0.073792, 0.0844, 0.015435, 0.017394]",SUB,AVP
SUB,SUB→dhc→ccs→alv→df→SF→act→BAC→BST→LHA→LM→MMl→SUM→IPL→IPI,14,"[0.295956, 0.048763, 0.016241, 0.12146, 0.02084, 0.131934, 0.000721, 0.015148, 0.027498, 0.0294, 0.070797, 0.160957, 0.027967, 0.000143, 0.000524]",SUB,IPI
SUB,SUB→alv→fi→SF→fx→LHA→mfb,6,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.0294, 0.001438]",SUB,mfb
SUB,SUB→alv→fi→SF→fx→AHN→VMH→PVi,7,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.041986, 0.01225, 0.010126]",SUB,PVi
SUB,SUB→alv→fi→SF→fx→BST→act,6,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.027498, 0.000721]",SUB,act
SUB,SUB→alv→fi→SF→fx→PeF→LHA→MEA→NLOT2,8,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.103105, 0.0294, 0.004469, 0.003193]",SUB,NLOT2
SUB,SUB→alv→fi→SF→fx→sm→BST→LHA→MA,8,"[0.295956, 0.12146, 0.073792, 0.131934, 0.229896, 0.033017, 0.027498, 0.0294, 0.001364]",SUB,MA
SUB,SUB→alv→ec→ENTl6a→PERI5→AIp5,5,"[0.295956, 0.12146, 0.069773, 0.093409, 0.014929, 0.000719]",SUB,AIp5
SUB,SUB→alv→ec→EPv→TR→ENTl3→ENTl5→ENTl6a→ee,8,"[0.295956, 0.12146, 0.069773, 0.012545, 0.015718, 0.046696, 0.054799, 0.093409, 0.00394]",SUB,ee
