start_node,end_node,path,path_length,edges_used
1004,58,1004→980→606826647→210→58,4,13
1004,634,1004→946→609→50→158→634,5,18
1004,158,1004→946→414→609→158,4,16
1004,10,1004→194→364→470→381→128→42→26→17→10,9,19
1004,811,1004→830→946→685→741→930→609→616→811,8,28
1004,658,1004→693→830→946→685→741→930→609→616→658,9,28
1004,851,1004→194→364→470→381→128→42→26→17→10→851,10,12
1004,828,1004→693→830→946→685→741→930→609→828,8,23
1004,612,1004→1→614→349→194→6→924→1044→560581563→1079→1072→325→218→916→75→10→851→828→658→612,19,33
1004,482,1004→693→830→946→685→741→930→609→42→26→17→10→482,12,16
194,66,194→102→1031→470→924→66,5,30
194,482,194→342→559→551→125→6→924→580→482,8,32
830,842,830→946→685→414→595→128→587→42→26→17→10→851→842,12,15
830,542,830→690→1077→685→741→930→609→158→42→26→17→10→851→842→834→542,15,15
830,1037,830→946→685→741→930→609→158→42→26→17→10→851→1037,12,37
830,834,830→690→1077→685→741→930→609→158→42→26→17→10→851→842→834,14,20
830,502,830→690→1077→685→741→930→609→158→42→26→17→10→851→842→834→542→1037→502,17,26
436,466,436→581→310→603→466,4,13
436,463,436→581→310→603→466→463,5,8
436,423,436→581→310→603→466→463→423,6,8
436,382,436→581→310→603→466→382,5,11
436,1139,436→614→88→523→351→342→559→23→1139,8,10
436,589508447,436→614→88→523→1109→72→266→310→603→466→382→589508447,11,23
436,268,436→576073704→194→226→523→351→342→559→23→1139→268,10,21
436,780,436→194→226→298→342→23→484682528→1105→327→334→780,10,67
436,743,436→914→1109→351→72→266→310→603→466→579→28→566→743,12,32
436,727,436→914→1109→351→72→266→310→603→466→579→28→566→727,12,31
436,663,436→614→194→226→298→342→23→484682528→1105→334→780→663,11,43
436,664,436→914→1109→72→266→310→603→466→382→589508447→727→664,11,37
436,655,436→614→88→523→1109→72→266→310→603→466→382→589508447→780→655,13,34
436,579,436→581→310→603→466→579,5,25
436,28,436→914→1109→351→72→266→258→310→603→466→579→28,11,25
436,139,436→614→88→523→1109→72→266→310→603→466→382→589508447→727→139,13,34
436,566,436→914→1109→351→72→266→258→310→603→466→579→28→566,12,25
436,52,436→614→88→523→1109→72→266→310→603→466→382→589508447→727→139→52,14,30
436,334,436→194→342→559→1105→334,5,26
436,20,436→614→88→523→1109→72→266→310→603→466→382→589508447→727→664→52→20,15,31
576073704,17,576073704→88→946→741→599→59→930→609→50→158→634→17,11,34
576073704,336,576073704→88→946→741→930→609→158→634→17→336,9,37
606826647,607344846,606826647→525→749→679→574→607344846,5,14
606826647,607344834,606826647→525→946→607344862→607344834,4,14
946,1061,946→599→59→149→50→634→1061,6,24
1,749,1→194→364→749,3,7
1,753,1→436→576073704→194→753,4,19
1,679,1→194→749→679,3,3
1004,333,1004→1→614→194→226→258→597→333,7,7
1004,814,1004→1→614→194→226→258→597→814,7,9
1004,159,1004→1→614→194→226→523→56→159,7,16
63,560581551,63→1077→262→155→496345668→218→1020→560581551,7,31
63,64,63→6→262→484682520→178→496345668→218→575→64,8,14
614,75,614→349→125→924→66→1044→560581563→1079→1072→325→75,10,14
946,606826663,946→681→128→606826663,3,20
576073704,804,576073704→194→804,2,3
830,280,830→685→741→930→128→1052→350→898→280,8,24
614,884,614→194→403→327→334→451→966→131→884,8,19
614,1045,614→194→349→125→403→559→1105→303→131→884→579→1045,11,13
614,332,614→173→88→332,3,10
614,350,614→693→946→741→930→549009203→128→350,7,26
576073704,126,576073704→194→614→223→126,4,7
576073704,23,576073704→194→226→342→559→23,5,8
194,1125,194→342→159→597→814→1054→910→620→1125,8,39
980,223,980→1004→126→223,3,10
980,126,980→1004→126,2,2
980,125,980→525→54→194→226→596→125,6,16
980,72,980→525→54→364→194→226→523→72,7,35
946,35,946→128→62→35,3,10
690,753,690→753,1,1
690,67,690→946→128→67,3,4
690,35,690→804→697→128→35,4,9
690,614454277,690→946→128→614454277,3,9
690,975,690→681→197→975,3,14
690,606826663,690→681→128→606826663,3,13
690,757,690→946→128→757,3,18
690,911,690→685→718→1088→560581563→1044→381→128→911,8,13
690,679,690→685→804→749→146→1043→679,6,7
1004,581,1004→1→223→693→88→38→428→581,7,35
1004,971,1004→980→606826651→753→525→54→194→298→596→523→272→564→310→603→466→971,15,30
1004,484682470,1004→980→606826651→525→54→364→102→356→194→342→403→780→589508447→484682470,13,29
749,697,749→697,1,1
804,560581551,804→128→422→685→629→733→1020→560581551,7,13
749,42,749→128→42,2,6
749,62,749→697→214→128→62,4,5
804,907,804→128→549009203→930→362→907,5,9
749,975,749→697→214→128→975,4,5
749,197,749→697→214→128→62→975→197,6,8
804,364,804→364,1,2
804,757,804→128→757,2,3
749,271,749→697→214→128→271,4,4
804,136,804→128→146→1093→1048→136,5,14
749,58,749→58,1,2
804,866,804→128→1052→728→866,4,27
946,718,946→414→741→725→697→718,5,29
946,445,946→194→128→1052→534→7→445,6,37
946,78,946→128→162→898→146→574→1093→658→114→612→78,10,34
693,451,693→614→194→342→559→1105→327→451,7,23
63,1079,63→685→741→930→549009203→128→560581563→1079,7,42
63,828,63→685→414→930→595→158→42→26→17→10→828,10,18
63,851,63→194→576073704→946→609→42→26→17→10→851,9,33
194,655,194→342→559→403→327→334→655,6,27
693,363,693→614→576073704→194→226→342→159→597→814→1054→84→363,11,18
436,560581563,436→693→286→173→614→194→349→125→6→66→1044→560581563,11,19
436,10,436→802→362→186→50→634→17→10,7,25
436,544,436→194→342→23→559→544,5,12
436,215,436→802→362→59→149→50→158→634→215,8,36
576073704,10,576073704→194→342→403→125→6→321→66→1044→560581563→1088→563807435→325→1029→215→10,15,40
614,574,614→576073704→194→342→6→470→364→749→697→146→574,10,25
436,332,436→523→88→332,3,10
693,628,693→173→125→321→563807439→1079→1072→325→218→215→1061→628,11,25
614,1088,614→349→125→6→321→66→1044→560581563→1088,8,18
614,482,614→194→349→125→6→321→66→1044→560581563→1088→482,10,19
614,178,614→194→125→321→178,4,10
614,563807439,614→194→102→1031→6→321→178→27→563807439,8,12
614,560581551,614→693→173→349→125→321→66→1044→560581563→1088→563807435→1029→215→560581551,13,19
614,1020,614→693→173→349→125→321→66→1044→560581563→1088→563807435→1029→215→560581551→1020,14,20
614,197,614→946→197,2,14
614,206,614→194→6→924→66→1044→560581563→1088→325→10→17→26→820→811→658→612→122→841→206,18,57
1004,732,1004→980→732,2,3
946,484682528,946→194→390→403→484682528,4,15
364,621,364→102→374→381→128→1052→534→621,7,11
364,7,364→102→374→381→128→1052→534→7,7,17
364,106,364→102→374→128→616→534→621→852→106,8,13
364,225,364→102→374→128→1052→534→7→794→553→963→978→852→445→651→225,14,21
364,271,364→374→381→128→271,4,9
364,976,364→749→128→460→976,4,20
364,589508451,364→102→374→381→1052→123→7→445→852→429→794→589508451,11,15
364,675,364→6→672→800→675,4,15
364,608,364→356→102→194→342→998→56→952→630→1125→608,10,17
364,910,364→356→1031→1022→6→672→608→910,7,8
364,800,364→470→6→351→672→694→800,6,14
364,1043,364→685→681→1043,3,24
364,549009227,364→749→374→381→1052→534→549009227,6,18
210,607344834,210→436→980→946→525→607344834,5,7
210,364,210→194→364,2,4
210,607344858,210→436→980→946→525→607344834→607344858,6,8
210,607344830,210→436→194→525→749→374→381→697→673→607344830,9,16
210,271,210→606826647→194→690→587→128→271,6,20
210,580,210→606826647→436→194→525→54→749→374→381→128→580,10,15
210,874,210→606826647→436→194→525→54→749→374→381→128→271→874,11,12
210,482,210→606826647→436→194→525→54→749→374→381→128→580→482,11,13
210,616,210→606826647→525→194→587→128→616,6,15
210,146,210→606826647→525→749→697→146,5,17
210,246,210→525→54→749→374→246,5,12
210,576073704,210→436→576073704,2,6
210,924,210→924,1,3
210,1052,210→606826647→525→194→587→128→1052,6,20
210,828,210→606826647→436→194→525→54→749→374→381→128→580→828,11,20
364,58,364→749→58,2,5
364,952,364→194→342→998→56→952,5,22
364,874,364→374→381→128→271→874,5,7
364,820,364→374→381→128→911→820,5,9
364,549009223,364→128→1052→534→621→549009223,5,23
210,63,210→194→63,2,6
210,587,210→525→194→753→690→587,5,15
210,403,210→194→342→403,3,19
210,1077,210→194→753→690→366→1077,5,13
210,414,210→194→685→741→414,4,12
210,1139,210→436→576073704→194→226→342→298→23→1139,8,9
210,560581559,210→194→690→946→181→560581559,5,11
210,802,210→194→351→802,3,21
210,23,210→436→576073704→194→226→342→298→23,7,8
210,181,210→194→576073704→63→1077→181,5,24
210,118,210→194→690→946→830→118,5,15
470,364,470→364,1,1
470,381,470→381,1,5
470,374,470→381→374,2,7
470,194,470→364→194,2,2
470,749,470→381→374→749,3,17
470,356,470→364→356,2,4
470,1022,470→6→1031→1022,3,7
470,484682512,470→364→356→1031→1022→672→579→1108→484682512,8,16
470,1021,470→364→356→1031→1022→672→579→1108→484682512→882→844→1021,11,23
470,128,470→381→374→128,3,17
470,342,470→6→1031→1022→342,4,8
470,1052,470→381→1052,2,4
470,844,470→1031→342→1022→672→440→675→783→831→882→844,10,22
470,616,470→364→749→58→128→616,5,13
470,559,470→6→342→559,3,8
470,596,470→1031→342→226→596,4,10
470,534,470→381→1052→534,3,10
470,549009215,470→364→194→946→12→197→397→681→1043→128→146→534→549009215,12,21
470,911,470→364→749→374→381→128→1052→616→911,8,16
470,7,470→364→194→946→12→197→397→681→1043→128→146→1093→136→852→7,14,34
